episode,global_step,ep_reward,ep_length,termination_reason,term_goal,term_battery,term_collision,term_timeout,start_x,start_y,goal_x,goal_y,distance_to_goal,distance_reduction,invalid_move_count,invalid_move_rate,battery_remaining,avg_network_score,avg_rssi,avg_latency,avg_packet_loss,total_outage_steps,route_distance
281,49777,-9997.729144,177,battery_depleted,0,1,0,0,10,1,7,18,13.341664064126334,3.921012437505734,70,0.3954802259887006,0.0,0.2285477151308612,-94.5467415730337,,,170,128.12489168102775
282,49944,-14848.134433,167,battery_depleted,0,1,0,0,12,19,12,5,14.560219778561036,-0.5602197785610361,71,0.4251497005988024,0.0,0.09683178952762285,-112.82136904761903,,,167,115.0538238691623
283,50116,-1464.298912,172,battery_depleted,0,1,0,0,14,3,7,17,12.649110640673518,3.0033652018250105,67,0.38953488372093026,0.0,0.31051767490033383,-88.97121387283238,,,109,127.36753236814702
284,50286,-5014.219809,170,battery_depleted,0,1,0,0,14,4,1,0,10.0,3.601470508735444,57,0.3352941176470588,0.0,0.24393419794063068,-91.92099415204677,,,154,135.367532368147
285,50468,-2495.423094,182,battery_depleted,0,1,0,0,16,0,15,17,14.212670403551895,2.8167159623745075,77,0.4230769230769231,0.0,0.2820781863831045,-88.99650273224043,,,138,123.6396103067892
286,50619,-1915.923679,151,battery_depleted,0,1,0,0,1,1,10,12,9.219544457292887,4.993125946259008,39,0.2582781456953642,0.0,0.2652455560823982,-93.93631578947368,,,116,138.09545442950494
287,50822,-21795.698378,203,battery_depleted,0,1,0,0,0,17,16,14,14.866068747318506,1.4127518487812,113,0.5566502463054187,0.0,0.07631912500736031,-113.91392156862744,,,203,109.88225099390847
288,51027,-22205.306086,205,battery_depleted,0,1,0,0,0,18,10,1,18.867962264113206,0.8551206592028144,109,0.5317073170731708,0.0,0.07432079069360621,-114.22174757281553,,,205,109.66904755831207
289,51179,-1502.237207,152,battery_depleted,0,1,0,0,0,1,6,12,12.083045973594572,0.44691811254709535,43,0.28289473684210525,0.0,0.2730655053746557,-93.1649019607843,,,119,130.53910524340085
290,51342,-1025.270931,163,battery_depleted,0,1,0,0,10,5,18,14,10.0,2.0415945787922958,55,0.3374233128834356,0.0,0.29267937754828005,-91.98384146341463,,,85,130.78174593052015
291,51522,-8008.584306,180,battery_depleted,0,1,0,0,10,13,6,2,5.0,6.704699910719626,78,0.43333333333333335,0.0,0.18067489423124786,-101.83685082872928,,,166,122.71067811865467
292,51695,-15831.170765,173,battery_depleted,0,1,0,0,19,13,11,19,7.280109889280518,2.719890110719482,58,0.3352601156069364,0.0,0.14433618561089825,-107.66425287356321,,,173,139.02438661763944
293,51863,-1118.414299,168,battery_depleted,0,1,0,0,2,6,14,17,11.313708498984761,4.965112097114945,55,0.3273809523809524,0.0,0.2849472407318561,-92.38201183431951,,,101,135.36753236814707
294,51991,-723.01246,128,goal_reached,1,0,0,0,12,12,2,1,0.0,14.866068747318506,43,0.3359375,20.65700000000006,0.31747330431206405,-89.9908527131783,,,64,104.05382386916229
295,52184,-19689.401086,193,battery_depleted,0,1,0,0,3,12,15,8,10.816653826391969,1.8324568142815494,93,0.48186528497409326,0.0,0.11677635006140162,-108.12695876288659,,,193,118.6396103067892
296,52362,-16770.687271,178,battery_depleted,0,1,0,0,19,13,11,19,7.615773105863909,2.3842268941360913,66,0.3707865168539326,0.0,0.16640000000000002,-104.16,,,178,132.71067811865467
297,52537,-5333.934827,175,battery_depleted,0,1,0,0,13,2,10,13,6.708203932499369,4.69355031849201,63,0.36,0.0,0.24027069569569573,-92.62988636363637,,,168,133.12489168102778
298,52735,-10008.318634,198,battery_depleted,0,1,0,0,16,6,19,18,15.524174696260024,-3.1548578194070434,98,0.494949494949495,0.0,0.22817193323977247,-93.24638190954774,,,152,116.56854249492373
299,52901,-14589.295192,166,battery_depleted,0,1,0,0,9,18,12,1,14.560219778561036,2.702456723071032,46,0.27710843373493976,0.0,0.1267627759496023,-109.65880239520956,,,166,139.88225099390854
300,53087,-18300.282961,186,battery_depleted,0,1,0,0,18,17,18,1,17.08800749063506,-1.0880074906350607,80,0.43010752688172044,0.0,0.16688080808080807,-104.08363636363636,,,186,124.22539674441609
301,53283,-20347.404627,196,battery_depleted,0,1,0,0,3,19,18,12,15.524174696260024,1.0287706609868241,99,0.5051020408163265,0.0,0.07141638796156564,-114.65553299492383,,,196,116.05382386916229
302,53456,-1668.264325,173,battery_depleted,0,1,0,0,3,5,19,10,21.02379604162864,-4.260741427388428,63,0.36416184971098264,0.0,0.26616102424263344,-93.68517241379311,,,131,131.95331880577396
303,53643,-18488.111233,187,battery_depleted,0,1,0,0,1,10,11,2,13.0,-0.19375152513430294,85,0.45454545454545453,0.0,0.13619988925095308,-105.74553191489363,,,187,122.29646455628156
304,53819,-16339.69048,176,battery_depleted,0,1,0,0,10,8,0,18,5.830951894845301,8.31118372888565,72,0.4090909090909091,0.0,0.1732438647687235,-101.74966101694916,,,176,126.36753236814704
305,53989,-2203.113241,170,battery_depleted,0,1,0,0,5,0,14,14,14.422205101855956,2.2211118752372823,65,0.38235294117647056,0.0,0.31319603580188377,-90.09567251461989,,,99,125.71067811865467
306,54171,-4511.305129,182,battery_depleted,0,1,0,0,19,3,13,11,5.0,5.0,80,0.43956043956043955,0.0,0.26813387649945025,-88.01491803278688,,,149,123.12489168102776
307,54347,-16419.468502,176,battery_depleted,0,1,0,0,16,19,5,0,22.20360331117452,-0.24910491107436883,68,0.38636363636363635,0.0,0.12545520661904844,-110.58531073446326,,,176,130.78174593052012
308,54513,-14572.182102,166,battery_depleted,0,1,0,0,19,19,13,9,6.708203932499369,4.953699857191232,41,0.2469879518072289,0.0,0.13762969616322912,-108.72940119760477,,,166,146.53910524340094
309,54677,-1136.62356,164,battery_depleted,0,1,0,0,3,6,9,18,13.601470508735444,-0.1850626437367051,57,0.3475609756097561,0.0,0.33016799041465705,-88.65557575757576,,,87,126.88225099390847
310,54847,-15255.633542,170,battery_depleted,0,1,0,0,11,11,17,19,4.123105625617661,5.876894374382339,54,0.3176470588235294,0.0,0.1528065024088416,-106.15906432748537,,,170,137.95331880577396
311,55009,-1702.59934,162,battery_depleted,0,1,0,0,2,5,17,13,8.246211251235321,8.753788748764679,53,0.3271604938271605,0.0,0.2918868420567807,-91.91944785276073,,,101,136.33809511662417
312,55192,-17747.95783,183,battery_depleted,0,1,0,0,6,12,14,18,12.806248474865697,-2.806248474865697,80,0.4371584699453552,0.0,0.12025053803803804,-107.71190217391303,,,183,122.46803743153538
313,55348,-1170.819929,156,battery_depleted,0,1,0,0,1,2,19,13,20.615528128088304,0.47949498164068416,44,0.28205128205128205,0.0,0.2852152821611421,-92.29012738853503,,,103,133.53910524340085
314,55505,-9083.76012,157,battery_depleted,0,1,0,0,7,3,17,9,11.40175425099138,0.2601495386992223,40,0.25477707006369427,0.0,0.22750587739638378,-96.30613924050634,,,135,142.26702730475876
315,55687,-6799.230505,182,battery_depleted,0,1,0,0,13,10,3,19,19.697715603592208,-6.244091556518498,75,0.41208791208791207,0.0,0.2346092950874372,-93.23754098360655,,,162,125.2253967444161
316,55857,-9762.672386,170,battery_depleted,0,1,0,0,7,17,19,19,16.1245154965971,-3.9589904360006596,62,0.36470588235294116,0.0,0.17043116976625752,-101.50929824561403,,,159,132.02438661763944
317,56027,-1948.761989,170,battery_depleted,0,1,0,0,1,9,19,2,13.0,6.313207915827967,67,0.3941176470588235,0.0,0.2776710570219342,-93.0345029239766,,,106,125.78174593052012
318,56230,-18951.673755,203,battery_depleted,0,1,0,0,17,0,8,9,8.54400374531753,4.183918316040325,108,0.5320197044334976,0.0,0.22482099010775483,-95.80504901960782,,,198,113.22539674441612
319,56398,-8681.63306,168,battery_depleted,0,1,0,0,0,12,19,2,16.1245154965971,5.34639505698679,61,0.3630952380952381,0.0,0.14426118544580083,-105.28769230769232,,,167,136.82337649086276
320,56567,-2569.787042,169,battery_depleted,0,1,0,0,12,5,19,14,14.422205101855956,-3.0204508508645773,56,0.33136094674556216,0.0,0.2583361437908497,-89.55135294117648,,,154,134.953318805774
321,56741,-16015.580424,174,battery_depleted,0,1,0,0,18,10,0,19,9.486832980505138,10.63777881699297,69,0.39655172413793105,0.0,0.14847546403546405,-106.53314285714283,,,174,129.8528137423856
322,56923,-13800.773766,182,battery_depleted,0,1,0,0,7,17,14,0,9.219544457292887,9.165231853557348,80,0.43956043956043955,0.0,0.1606669314122866,-103.65486338797814,,,169,124.78174593052012
323,57107,-17927.918661,184,battery_depleted,0,1,0,0,3,10,16,5,13.0,0.9283882771841192,82,0.44565217391304346,0.0,0.12305730379027675,-107.4451891891892,,,184,122.29646455628156
324,57303,-20311.516037,196,battery_depleted,0,1,0,0,18,11,13,0,14.0,-1.9169540264054277,98,0.5,0.0,0.17906354577928185,-102.14873096446702,,,196,114.56854249492375
325,57466,-14093.585538,163,battery_depleted,0,1,0,0,17,19,11,10,7.211102550927978,3.6055512754639905,43,0.26380368098159507,0.0,0.1324702574525745,-109.54884146341465,,,163,145.2670273047588
326,57635,-482.70153,169,battery_depleted,0,1,0,0,8,5,8,18,15.524174696260024,-2.524174696260024,63,0.3727810650887574,0.0,0.354050363304481,-87.05247058823528,,,56,125.05382386916229
327,57861,-26887.429744,226,battery_depleted,0,1,0,0,2,19,19,1,25.495097567963924,-0.7362607616840293,143,0.6327433628318584,0.0,0.07252909693834807,-114.4880616740088,,,226,94.59797974644661
328,58017,-1768.643986,156,battery_depleted,0,1,0,0,9,8,17,14,18.439088914585774,-8.439088914585774,48,0.3076923076923077,0.0,0.2655597980145751,-93.50152866242038,,,119,131.19595949289322
329,58187,-15357.945067,170,battery_depleted,0,1,0,0,17,14,6,14,6.4031242374328485,4.5968757625671515,66,0.38823529411764707,0.0,0.11088960949253347,-111.40005847953215,,,170,123.88225099390847
330,58350,-1974.593653,163,battery_depleted,0,1,0,0,14,0,10,13,12.36931687685298,1.232153631882463,49,0.3006134969325153,0.0,0.2785791083766694,-86.33182926829268,,,131,140.50966799187805
331,58561,-21215.728317,211,battery_depleted,0,1,0,0,12,3,1,6,10.295630140987,1.1061241100043784,123,0.5829383886255924,0.0,0.218685364609893,-96.82075471698113,,,209,105.39696961966992
332,58733,-15656.308344,172,battery_depleted,0,1,0,0,14,14,0,4,11.40175425099138,5.802896283093874,65,0.37790697674418605,0.0,0.16959871779293748,-103.40208092485548,,,172,127.29646455628156
333,58900,-1360.138128,167,battery_depleted,0,1,0,0,1,2,11,17,4.123105625617661,13.904650751702285,66,0.39520958083832336,0.0,0.2903383550216884,-92.0897619047619,,,109,122.95331880577393
334,59073,-3712.839716,173,battery_depleted,0,1,0,0,0,13,14,8,8.602325267042627,6.263743480275879,74,0.4277456647398844,0.0,0.3016696374535455,-91.49333333333334,,,94,120.53910524340084
335,59259,-18277.162366,186,battery_depleted,0,1,0,0,0,17,1,0,15.033296378372908,1.9960899875534945,85,0.45698924731182794,0.0,0.13170192652545595,-106.3326203208556,,,186,119.6396103067892
336,59431,-15663.274791,172,battery_depleted,0,1,0,0,10,17,1,7,6.0,7.45362404707371,68,0.3953488372093023,0.0,0.11528158505326137,-108.51763005780349,,,172,128.4386001800125
337,59605,-11424.460466,174,battery_depleted,0,1,0,0,0,13,2,2,12.0,-0.819660112501051,63,0.3620689655172414,0.0,0.17368120692120695,-101.21017142857143,,,172,133.36753236814707
338,59767,-13926.013855,162,battery_depleted,0,1,0,0,19,16,1,6,13.92838827718412,6.662872004789882,50,0.30864197530864196,0.0,0.11645903879339463,-111.55552147239263,,,162,132.7106781186547
339,59930,-14061.827622,163,battery_depleted,0,1,0,0,16,15,0,13,7.211102550927978,8.91341294566912,45,0.27607361963190186,0.0,0.15208711272247857,-106.23792682926829,,,163,143.6812408671319
340,60120,-18704.092774,190,battery_depleted,0,1,0,0,7,12,16,17,14.866068747318506,-4.570438606331505,89,0.46842105263157896,0.0,0.14175996205629715,-105.3165445026178,,,188,121.71067811865466
341,60285,-14485.597958,165,battery_depleted,0,1,0,0,19,11,11,0,18.788294228055936,-5.186823719320492,48,0.2909090909090909,0.0,0.15554647478804104,-105.88379518072288,,,165,138.953318805774
342,60466,-17368.422473,181,battery_depleted,0,1,0,0,0,14,19,11,18.027756377319946,1.2076276843513973,78,0.430939226519337,0.0,0.12210929500929503,-107.49549450549446,,,181,126.19595949289321
343,60614,-626.46136,148,battery_depleted,0,1,0,0,2,6,17,13,14.422205101855956,2.130740255390892,33,0.22297297297297297,0.0,0.33349496745067214,-88.30295302013423,,,76,140.26702730475873
344,60781,-2514.931753,167,battery_depleted,0,1,0,0,1,2,16,5,16.1245154965971,-0.827456955818743,59,0.3532934131736527,0.0,0.2562156805615139,-94.51375,,,136,129.53910524340085
345,60935,-1497.258289,154,battery_depleted,0,1,0,0,0,2,19,0,13.038404810405298,6.066568364137501,42,0.2727272727272727,0.0,0.2809949200813717,-92.69703225806452,,,107,135.61017305526636
346,61112,-10197.151757,177,battery_depleted,0,1,0,0,1,13,19,13,19.4164878389476,-1.4164878389475994,70,0.3954802259887006,0.0,0.19809081609699586,-100.24612359550565,,,152,130.19595949289322
347,61309,-20502.875539,197,battery_depleted,0,1,0,0,19,19,11,10,8.0,4.041594578792296,99,0.5025380710659898,0.0,0.1778274597830154,-102.34505050505051,,,197,116.6396103067892
348,61471,-1334.419035,162,battery_depleted,0,1,0,0,15,6,9,17,16.492422502470642,-3.9624584163289747,50,0.30864197530864196,0.0,0.31391135675552856,-86.46466257668712,,,92,132.2964645562816
349,61663,-19490.536793,192,battery_depleted,0,1,0,0,19,10,9,3,12.806248474865697,-0.599692859131995,95,0.4947916666666667,0.0,0.1769285165995011,-102.4878238341969,,,192,117.71067811865466
350,61826,-925.05989,163,battery_depleted,0,1,0,0,0,3,16,17,19.4164878389476,1.8438037865217005,48,0.294478527607362,0.0,0.3184966728924046,-89.68164634146342,,,93,134.05382386916233
351,62000,-16044.011089,174,battery_depleted,0,1,0,0,19,9,11,17,7.615773105863909,3.6979353931208525,63,0.3620689655172414,0.0,0.15158355555555558,-106.51320000000001,,,174,132.12489168102778
352,62189,-8864.42772,189,battery_depleted,0,1,0,0,9,9,18,19,25.495097567963924,-12.041473520890214,91,0.48148148148148145,0.0,0.21512802117907381,-98.16352631578945,,,166,121.61017305526632
353,62351,-13952.000272,162,battery_depleted,0,1,0,0,6,19,17,14,3.605551275463989,8.477494698130583,64,0.3950617283950617,0.0,0.10600571860203761,-112.19582822085891,,,162,118.29646455628156
354,62522,-2049.530515,171,battery_depleted,0,1,0,0,4,7,18,14,19.209372712298546,-3.556896869800017,63,0.3684210526315789,0.0,0.28412413459971597,-92.38127906976743,,,121,129.53910524340085
355,62692,-1806.093802,170,battery_depleted,0,1,0,0,0,1,8,11,10.63014581273465,2.176102662131047,61,0.3588235294117647,0.0,0.2834816892916308,-92.36169590643276,,,119,129.71067811865467
356,62867,-16283.986367,175,battery_depleted,0,1,0,0,9,17,2,2,20.808652046684813,-4.2557066894379645,71,0.4057142857142857,0.0,0.13579734905359905,-108.88982954545455,,,175,124.29646455628156
357,63082,-24382.504702,215,battery_depleted,0,1,0,0,0,16,11,17,7.0,4.045361017187261,124,0.5767441860465117,0.0,0.07579024348422497,-113.9948611111111,,,215,104.254833995939
358,63251,-15085.645999,169,battery_depleted,0,1,0,0,19,12,4,14,8.246211251235321,6.886534699186235,50,0.2958579881656805,0.0,0.1500977777777778,-106.74917647058824,,,169,142.19595949289334
359,63430,-4853.501066,179,battery_depleted,0,1,0,0,14,10,13,0,5.0990195135927845,4.9508561075281055,69,0.3854748603351955,0.0,0.25479700978756537,-90.00516666666667,,,139,128.6396103067892
360,63609,-6471.449372,179,battery_depleted,0,1,0,0,5,3,10,19,18.439088914585774,-1.676034300345563,72,0.4022346368715084,0.0,0.2470505021688355,-92.4916111111111,,,151,128.53910524340085
361,63780,-2410.279805,171,battery_depleted,0,1,0,0,1,4,3,19,14.142135623730951,0.9906103266906054,66,0.38596491228070173,0.0,0.3274382394021929,-88.89058139534883,,,82,122.39696961966992
362,63965,-18118.263998,185,battery_depleted,0,1,0,0,0,12,3,1,11.704699910719626,-0.3029456597282465,88,0.4756756756756757,0.0,0.1332225860268871,-106.14494623655914,,,185,118.53910524340085
363,64141,-3673.61233,176,battery_depleted,0,1,0,0,2,11,10,5,7.0710678118654755,2.9289321881345245,69,0.39204545454545453,0.0,0.2440440265123881,-95.50502824858756,,,157,130.61017305526633
364,64317,-6655.837785,176,battery_depleted,0,1,0,0,5,10,15,10,15.0,-5.0,67,0.3806818181818182,0.0,0.27326293072733754,-92.76858757062148,,,119,129.71067811865464
365,64522,-22216.102939,205,battery_depleted,0,1,0,0,13,14,1,2,21.095023109728988,-4.124460361251849,122,0.5951219512195122,0.0,0.18621591154261063,-101.01276699029127,,,205,102.05382386916229
366,64695,-3323.796722,173,battery_depleted,0,1,0,0,18,1,5,5,5.656854249492381,7.944616259243063,64,0.3699421965317919,0.0,0.25048110064087076,-90.74000000000001,,,151,129.71067811865464
367,64892,-20541.097897,197,battery_depleted,0,1,0,0,0,19,12,12,10.04987562112089,3.842568368328914,103,0.5228426395939086,0.0,0.08043935248379694,-113.35797979797978,,,197,111.3969696196699
368,65058,-1780.964825,166,battery_depleted,0,1,0,0,8,8,17,19,18.601075237738275,-4.38840483418638,56,0.3373493975903614,0.0,0.29451971132809457,-91.78263473053893,,,95,134.85281374238565
369,65216,-867.004172,158,battery_depleted,0,1,0,0,3,1,12,12,7.810249675906654,6.402420727645241,44,0.27848101265822783,0.0,0.31392169213238397,-90.07578616352201,,,79,139.26702730475876
370,65382,-1181.006001,166,battery_depleted,0,1,0,0,1,6,13,1,11.180339887498949,1.819660112501051,54,0.3253012048192771,0.0,0.29757714780648914,-91.27982035928143,,,106,134.367532368147
371,65559,-2164.909486,177,battery_depleted,0,1,0,0,4,1,8,13,7.615773105863909,5.033337534809609,71,0.4011299435028249,0.0,0.284607724016151,-92.2841011235955,,,124,131.6812408671318
372,65743,-8026.08285,184,battery_depleted,0,1,0,0,8,7,17,0,9.0,2.401754250991379,77,0.41847826086956524,0.0,0.2336881319156995,-94.00427027027027,,,176,127.71067811865466
373,65920,-3990.782241,177,battery_depleted,0,1,0,0,15,7,3,18,5.0,11.278820596099706,72,0.4067796610169492,0.0,0.24425147788237675,-90.98893258426966,,,147,129.43860018001251
374,66093,-5946.92691,173,battery_depleted,0,1,0,0,8,13,19,17,19.4164878389476,-7.711787928227974,64,0.3699421965317919,0.0,0.21782627685156422,-96.28528735632183,,,164,133.43860018001254
375,66254,-13821.304493,161,battery_depleted,0,1,0,0,18,16,16,1,20.12461179749811,-4.991865847076552,56,0.34782608695652173,0.0,0.10405357394431469,-111.90203703703705,,,161,124.46803743153536
376,66432,-16710.55121,178,battery_depleted,0,1,0,0,4,10,18,10,5.0,9.0,80,0.449438202247191,0.0,0.16690414324939468,-102.57530726256984,,,178,119.95331880577392
377,66601,-11388.33037,169,battery_depleted,0,1,0,0,19,14,9,19,13.601470508735444,-2.421130621236495,57,0.33727810650887574,0.0,0.1716518630395101,-103.13676470588236,,,163,132.7106781186547
378,66771,-15287.130009,170,battery_depleted,0,1,0,0,16,19,3,5,14.560219778561036,4.544753395981763,62,0.36470588235294116,0.0,0.11417007007007007,-110.76368421052632,,,170,124.15432893255063
379,66936,-11898.337635,165,battery_depleted,0,1,0,0,14,10,7,18,17.72004514666935,-7.089899333934699,62,0.37575757575757573,0.0,0.20365535173727942,-97.93132530120482,,,162,125.36753236814702
380,67105,-3783.773436,169,battery_depleted,0,1,0,0,16,1,6,6,3.605551275463989,7.5747886120349595,61,0.3609467455621302,0.0,0.24270053936289232,-91.80305882352941,,,142,131.19595949289322
381,67290,-2445.47156,185,battery_depleted,0,1,0,0,16,4,18,18,18.384776310850235,-4.242640687119284,82,0.44324324324324327,0.0,0.2932931829679142,-84.02059139784946,,,125,122.46803743153538
382,67510,-25511.94257,220,battery_depleted,0,1,0,0,2,16,12,19,10.44030650891055,0.0,139,0.6318181818181818,0.0,0.07610023824729706,-113.95,,,220,94.66904755831207
383,67662,-1343.144565,152,battery_depleted,0,1,0,0,0,1,12,4,7.0710678118654755,5.298249064987505,46,0.3026315789473684,0.0,0.2953171334733426,-91.4345751633987,,,94,132.09545442950488
384,67859,-11924.768919,197,battery_depleted,0,1,0,0,14,2,19,14,14.142135623730951,-1.142135623730951,107,0.5431472081218274,0.0,0.24819345810456925,-91.15030303030304,,,193,109.4680374315354
385,68032,-3757.284249,173,battery_depleted,0,1,0,0,16,6,14,16,15.033296378372908,-4.835257351187339,60,0.3468208092485549,0.0,0.2663377072474774,-88.25649425287355,,,149,129.98275605729685
386,68218,-18303.648434,186,battery_depleted,0,1,0,0,19,17,8,13,11.40175425099138,0.3029456597282465,77,0.41397849462365593,0.0,0.1707080808080808,-103.47577540106953,,,186,128.88225099390849
387,68402,-17949.09815,184,battery_depleted,0,1,0,0,6,13,18,14,11.40175425099138,0.6398403278009166,85,0.46195652173913043,0.0,0.1307407353299245,-106.54,,,184,123.0243866176394
388,68606,-22059.841343,204,battery_depleted,0,1,0,0,1,18,9,1,18.027756377319946,0.7605378507359895,114,0.5588235294117647,0.0,0.074553831392368,-114.17995121951219,,,204,109.05382386916229
389,68755,-1756.799556,149,battery_depleted,0,1,0,0,2,0,3,10,8.246211251235321,1.8036643698855688,37,0.2483221476510067,0.0,0.26783971571571574,-93.54893333333334,,,120,134.78174593052017
390,68903,-734.735538,148,battery_depleted,0,1,0,0,2,3,18,11,11.661903789690601,6.226640030307717,33,0.22297297297297297,0.0,0.3458296524712632,-87.69637583892617,,,61,137.78174593052017
391,69061,-377.505389,158,battery_depleted,0,1,0,0,5,3,17,3,12.36931687685298,-0.36931687685298087,40,0.25316455696202533,0.0,0.3410083593026989,-88.21559748427671,,,54,140.7817459305202
392,69262,-21331.555962,201,battery_depleted,0,1,0,0,2,19,0,4,12.083045973594572,3.049699976826984,105,0.5223880597014925,0.0,0.08279022933824913,-112.9968811881188,,,201,109.66904755831209
393,69429,-14821.389272,167,battery_depleted,0,1,0,0,15,17,11,0,12.649110640673518,4.815138555899461,62,0.3712574850299401,0.0,0.11636955646122311,-109.9925,,,167,126.53910524340084
394,69630,-21421.898265,201,battery_depleted,0,1,0,0,0,15,19,11,18.788294228055936,0.6281936108916639,111,0.5522388059701493,0.0,0.07748294482601414,-113.73876237623764,,,201,109.88225099390847
395,69812,-17148.670456,182,battery_depleted,0,1,0,0,7,17,7,4,4.123105625617661,8.876894374382339,82,0.45054945054945056,0.0,0.13842612284415565,-106.08934426229507,,,180,122.36753236814702
396,69989,-8228.373961,177,battery_depleted,0,1,0,0,14,8,5,15,11.40175425099138,0.0,71,0.4011299435028249,0.0,0.24177064480210547,-92.19213483146068,,,172,126.71067811865466
397,70171,-15868.743924,182,battery_depleted,0,1,0,0,5,8,18,19,13.341664064126334,3.6877223018000684,82,0.45054945054945056,0.0,0.17289486098119977,-101.17999999999998,,,174,123.19595949289322
398,70333,-3623.337181,162,battery_depleted,0,1,0,0,16,5,10,13,11.704699910719626,-1.7046999107196257,51,0.3148148148148148,0.0,0.2573969656773338,-89.70705521472392,,,138,139.99494936611663
399,70516,-10134.636129,183,battery_depleted,0,1,0,0,8,14,0,7,5.656854249492381,4.973291563242269,75,0.4098360655737705,0.0,0.2221343256299778,-98.09739130434784,,,147,129.95331880577396
400,70725,-23084.562799,209,battery_depleted,0,1,0,0,3,16,1,1,16.278820596099706,-1.1460746456781497,124,0.5933014354066986,0.0,0.07206625053625054,-114.557,,,209,103.63961030678921
401,70888,-263.47789,163,battery_depleted,0,1,0,0,6,3,14,10,10.816653826391969,-0.18650801365731873,56,0.34355828220858897,0.0,0.3493242614565786,-87.45774390243902,,,44,128.95331880577393
402,71060,-15654.493089,172,battery_depleted,0,1,0,0,14,16,2,3,14.422205101855956,3.269600911098175,54,0.313953488372093,0.0,0.13678447869835153,-108.86364161849711,,,172,137.46803743153544
403,71230,-15301.898096,170,battery_depleted,0,1,0,0,14,15,6,1,16.64331697709324,-0.5188014804961405,50,0.29411764705882354,0.0,0.1237663417803769,-110.93122807017542,,,170,143.6101730552664
404,71442,-13969.934902,212,battery_depleted,0,1,0,0,16,6,4,7,7.211102550927978,4.8304920278643175,122,0.5754716981132075,0.0,0.2443455525948484,-92.54305164319248,,,175,106.15432893255064
405,71603,-968.457311,161,battery_depleted,0,1,0,0,0,4,5,13,12.36931687685298,-2.07368673586598,52,0.32298136645962733,0.0,0.3067789734178623,-90.68549382716049,,,94,129.71067811865464
406,71772,-15128.646746,169,battery_depleted,0,1,0,0,19,12,11,19,10.63014581273465,0.0,53,0.3136094674556213,0.0,0.1390211111111111,-108.50841176470588,,,169,139.19595949289322
407,71962,-3948.407659,190,battery_depleted,0,1,0,0,16,4,11,17,11.045361017187261,2.883027259996858,94,0.49473684210526314,0.0,0.28682529650068916,-85.03738219895286,,,128,116.71067811865467
408,72129,-14786.071906,167,battery_depleted,0,1,0,0,17,17,14,5,11.704699910719626,0.6646169661333552,44,0.2634730538922156,0.0,0.13964973544973547,-108.40857142857145,,,167,144.1248916810278
409,72305,-2860.273352,176,battery_depleted,0,1,0,0,14,3,0,3,14.142135623730951,-0.142135623730951,67,0.3806818181818182,0.0,0.28986684537644997,-84.56248587570622,,,120,130.95331880577396
410,72507,-21573.269441,202,battery_depleted,0,1,0,0,19,9,3,16,15.033296378372908,2.430952818200071,108,0.5346534653465347,0.0,0.18234916985951474,-101.62689655172413,,,202,110.98275605729683
411,72685,-8147.113334,178,battery_depleted,0,1,0,0,12,4,19,13,15.620499351813308,-4.218745100821929,81,0.4550561797752809,0.0,0.23667256809882511,-93.12642458100557,,,171,122.26702730475868
412,72863,-16863.036939,178,battery_depleted,0,1,0,0,6,12,0,2,16.278820596099706,-4.616916806409105,77,0.43258426966292135,0.0,0.10128165931294424,-110.31597765363126,,,178,122.53910524340085
413,73025,-13975.493216,162,battery_depleted,0,1,0,0,14,18,4,1,17.26267650163207,2.4604064216839525,63,0.3888888888888889,0.0,0.09188657798903196,-113.32865030674846,,,162,114.74011537017756
414,73177,-100.301636,152,battery_depleted,0,1,0,0,5,4,17,17,17.029386365926403,0.662419647027729,43,0.28289473684210525,0.0,0.4030677389808109,-83.2651633986928,,,27,133.85281374238562
415,73334,-13097.170865,157,battery_depleted,0,1,0,0,16,16,1,6,13.0,5.027756377319946,41,0.2611464968152866,0.0,0.11663687294889825,-111.27613924050634,,,157,138.36753236814712
416,73498,-1817.854774,164,battery_depleted,0,1,0,0,15,6,1,1,3.0,11.866068747318506,50,0.3048780487804878,0.0,0.29295253495920165,-90.87060606060605,,,108,137.19595949289328
417,73674,-4638.60511,176,battery_depleted,0,1,0,0,16,6,1,4,8.246211251235321,6.886534699186235,66,0.375,0.0,0.25438619806246926,-90.18412429378532,,,156,131.95331880577396
418,73839,-14467.449062,165,battery_depleted,0,1,0,0,14,17,14,0,16.0312195418814,0.9687804581186015,52,0.3151515151515151,0.0,0.13367367246764836,-109.3577108433735,,,165,136.61017305526636
419,74001,-1213.806782,162,battery_depleted,0,1,0,0,1,14,9,3,4.242640687119285,9.358829821616158,51,0.3148148148148148,0.0,0.3041624157900232,-91.23576687116565,,,72,135.85281374238565
420,74166,-14456.286233,165,battery_depleted,0,1,0,0,19,14,11,8,9.219544457292887,0.7804555427071129,60,0.36363636363636365,0.0,0.11699915819433891,-110.10867469879518,,,165,128.1959594928932
421,74345,-16953.488083,179,battery_depleted,0,1,0,0,16,14,2,3,17.46424919657298,0.34024461819187835,67,0.3743016759776536,0.0,0.15494843621399176,-105.97877777777778,,,179,133.53910524340085
